park_id,name,state,address_line,suburb,postcode,lga,latitude,longitude,website,phone,email,tourism,category,operator_brand,operator_company,operator_source_url,opening_status,permanent_sites,tourist_sites,land_parcel_ids,land_area_sqm,land_area_source,source_primary,source_secondary,confidence,needs_review,date_collected_utc,notes
osm:node:1811160119,Babinda Rest Area,QLD,,,,,-17.34833,145.92639,,,,camp_site,camp,,,,,,,236NR6626;9RP710062;10RP710062;11RP710062;12RP710062;18RP846529;14RP710062;13RP710062;8RP710062;7RP710062;19RP846529;1RP703008,282258.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316596808,Barnewall Plains Camping Area,VIC,,,,,-37.3579948,145.9267488,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:201390301,,QLD,,,,,-17.9314673,145.9283001,,,,caravan_site,holiday,,,,,,,352CWL3292;332CP893452;443CWL2814,64180.0,qld_dcdb,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8522613786,Harrops Flat,VIC,,,,,-37.1248192,145.9391099,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3645411209,Zanettis,NSW,,,,,-35.9669338,145.9404201,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d119d0 state=finished raised ConnectionError>]
osm:node:8522613785,Crockett Bay,VIC,,,,,-37.1266027,145.9408773,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512085,Married Men,VIC,,,,,-37.5290987,145.9425045,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811188912,Hinches Beach Campsite,NSW,,,,,-35.9674526,145.9441933,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d10250 state=finished raised ConnectionError>]
osm:node:8522613784,Kangaroo Gully,VIC,,,,,-37.1244008,145.9449921,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811163386,Broadwater Campground,QLD,,,,,-18.4158103,145.9456458,,,,camp_site,camp,,,,,,,2AP22467,490300.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1216362445,,QLD,,,,,-18.4163431,145.9456708,,,,camp_site,camp,,,,,,,2AP22467,490300.0,qld_dcdb,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:way:229160085,Big River,VIC,,,,,-37.5286445,145.9458034,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811167694,Cookoothama Reserve,NSW,,,,,-34.5474405,145.9466476,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d565d0 state=finished raised ConnectionError>]
osm:node:1808391893,James Camping Reserve,VIC,,,,,-36.83639,145.94694,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8813278758,River Campsite,NSW,,,,,-35.9694502,145.9476738,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d55650 state=finished raised ConnectionError>]
osm:node:8813278756,Victoria Campsite,NSW,,,,,-35.9604965,145.9494129,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105a127d0 state=finished raised ConnectionError>]
osm:way:398425621,Mitchell Caravan Park,NSW,,,,,-30.0902482,145.9507281,http://www.mitchellcaravanpark.com.au,,,camp_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d158d0 state=finished raised ConnectionError>]
osm:node:9731618496,Little Bruces Bend,NSW,,,,,-35.9836364,145.951387,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d70bd0 state=finished raised ConnectionError>]
osm:node:8813278745,Loop Campsite,NSW,,,,,-35.9746287,145.9521943,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105a126d0 state=finished raised ConnectionError>]
osm:node:8813278746,Blue Hole Campsite,NSW,,,,,-35.979289,145.9522292,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d54b50 state=finished raised ConnectionError>]
osm:node:8522613783,North Camp,VIC,,,,,-37.1243348,145.9522964,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8813278757,,NSW,,,,,-35.9904512,145.9537876,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d55550 state=finished raised ConnectionError>]
osm:way:624531671,The Paddock RV Park,QLD,,,,,-17.6557516,145.9558784,,,,caravan_site,holiday,,,,,,,1RP708084;10SP156984;6RP845205;30NR4090;4RP707306;237NR3046;ARP900299;9SP246571;3RP707306;1RP735428;1RP711504;2RP814179,444014.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808391840,Forges Beach No2,VIC,,,,,-35.99306,145.95583,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8522613782,Bee Tree,VIC,,,,,-37.1236852,145.9558589,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512092,Reids Quarry,VIC,,,,,-37.5202296,145.9563393,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:880369158,Paronella Park,QLD,,,,,-17.6518431,145.9565877,,,,caravan_site,holiday,,,,,,,3RP743066;3RP724895;4RP743066;BRP743066;ARP743066;1RP724895;7RP748375;2NR5724;1SP128844;2RP836981;3RP836981;281NR4307;ARP748370;1SP128844,330326.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:236808832,Kidman's Camp,NSW,,,,,-30.045741,145.9574129,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d56850 state=finished raised ConnectionError>]
osm:node:1811197083,Swaggies Beach Camp,NSW,,,,,-34.55917,145.95833,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d173d0 state=finished raised ConnectionError>]
osm:node:9731618446,Forges Beach,VIC,,,,,-35.9962324,145.9639907,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512093,Petroffs,VIC,,,,,-37.5210548,145.9650824,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808393497,Jerusalem Creek Campground,VIC,,,,,-37.2642637,145.9680922,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8614200823,The Beach,QLD,,,,,-27.2497443,145.9685948,,,,camp_site,camp,,,,,,,29P532;9PR92,12600000.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3494068091,Jerusalem Creek Campground,VIC,,,,,-37.2728623,145.9692867,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808391775,Chinamans Bend,VIC,,,,,-36.0054125,145.9698859,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1059109581,Yarrawonga Riverlands Tourist Park,VIC,,,,,-36.018788,145.9746002,https://yarrawongariverlands.com.au/,,,caravan_site,holiday,G'Day,G'Day Parks,https://yarrawongariverlands.com.au/,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:257043900,Yarrawonga Westside Caravan Park,VIC,,,,,-36.0200314,145.9768308,https://www.yarrawongawestside.com.au/,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811179115,Horries Beach Camp,NSW,,,,,-34.56278,145.97722,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d15bd0 state=finished raised ConnectionError>]
osm:node:1808391861,Green Bank,NSW,,,,,-36.0092817,145.9771771,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d106d0 state=finished raised ConnectionError>]
osm:way:1068382042,Wyandra Camping,QLD,,,,,-27.2439385,145.9773108,,,,camp_site,camp,,,,,,,29P532;2W4777;1W4777,42900.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808392768,Ewart's Flat,VIC,,,,,-37.1381099,145.9785179,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808391706,,VIC,,,,,-36.55528,145.98,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8522613781,Wentworths,VIC,,,,,-37.1389209,145.9800089,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2376928713,Wyandra Store Caravan Park,QLD,,,,,-27.2462937,145.9803868,,,,caravan_site,holiday,,,,,,,709W4775;710W4775;701W4775;1RP63906;305W4771;1RP83129;2RP83129;3RP83129;2RP6099;1RP6099;161SP122508;702W4775;2RP63906;304W4771;4RP83129;2RP6100;3RP6099,460371.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8522613779,Taylors 2,VIC,,,,,-37.1403188,145.9850073,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512121,Running Creek Track,VIC,,,,,-37.3521144,145.9860049,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1054683269,Bear Gully Campground,VIC,,,,,-38.8884868,145.9862819,https://www.parks.vic.gov.au/places-to-see/sites/bear-gully-campground,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8522613778,Taylors,VIC,,,,,-37.142223,145.9863743,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:4556600092,,VIC,,,,,-36.553962,145.986777,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:8522613780,Cullitons,VIC,,,,,-37.1441381,145.9870923,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8522609971,Long Gully,VIC,,,,,-37.1485795,145.9871096,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8709073074,Bunyip Hole Campground,NSW,,,,,-34.5593101,145.988753,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d12fd0 state=finished raised ConnectionError>]
osm:node:1811163561,Bunyip Hole Reserve,NSW,,,,,-34.56056,145.98972,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d723d0 state=finished raised ConnectionError>]
osm:node:3900592581,O'Tooles Flat,VIC,,,,,-37.3413114,145.9898645,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:442768346,Fitzroy Island Campsite,QLD,,,,,-16.929143,145.9901864,,,,camp_site,camp,,,,,,,437NPW716;169SP320954;185SP284411,2964470.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316588060,Bunyip Hole Reserve,NSW,,,,,-34.5604043,145.9902893,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d14cd0 state=finished raised ConnectionError>]
osm:node:1808392022,Neerim South Caravan Park,VIC,,,,,-38.01278,145.99028,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:12849518986,Meunga Creek Caravan Park,QLD,,,,,-18.2405712,145.9905557,,+61 429 728 913,,caravan_site,holiday,,,,,,,213SP121992;2RP725673;1RP853349;1RL7351;5RP745421;212SP121992,207310.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:8522609972,Kirbys,VIC,,,,,-37.1580381,145.9916641,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811167110,Common Beach,NSW,,,,,-34.55944,145.99222,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d16dd0 state=finished raised ConnectionError>]
osm:node:1808392055,Picnic Point,VIC,,,,,-37.16194,145.99333,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:relation:14126843,Yarrawonga Holiday Park,NSW,,,,,-36.0120337,145.9934945,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,osm_overpass,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d12fd0 state=finished raised ConnectionError>]
osm:way:242545522,The Poplars Camping Ground,VIC,,,,,-37.8202436,145.9936663,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811175480,Fred Drew Rest Area,QLD,,,,,-17.5149151,145.9938514,,,,camp_site,camp,,,,,,,1RP720039;1RP740950;12SP110732;2SP110732;6SP245612,349799.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808393800,Loch Valley Campground,VIC,,,,,-37.81889,145.99389,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811175997,Garradunga Hotel,QLD,,,,,-17.46139,145.99528,,,,camp_site,camp,,,,,,,3RP704036;2RP704036;3RP704030;3RP704031;294SP121535;5SP101735;1RP710032;2RP714400;1RP714400;4RP708547;3RP708547;1RP707665;1RP892114;4RP715742;9RP894636;10RP894636,558410.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377898867,Fishbone Flat,VIC,,,,,-37.5267641,145.9966403,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9587512101,Blue Gum Flat 2,VIC,,,,,-37.1718167,145.9969254,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1808391724,Blue Gum Flat,VIC,,,,,-37.17472,145.99833,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:188165143,Lake Mulwala Holiday Park,NSW,,,,,-35.9970644,146.0015233,https://lakemulwala.com.au/,+61 3 5744 1050,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d10cd0 state=finished raised ConnectionError>]
osm:way:354236037,Walkerville Camping Reserve,VIC,,,,,-38.836946,146.0025659,http://www.walkervillecamping.com/,+61 3 5663 2224,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811171155,Darlington Point Riverside Caravan Park,NSW,,,,,-34.56806,146.00417,,,,camp_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d100d0 state=finished raised ConnectionError>]
osm:node:8522609973,Newtons,VIC,,,,,-37.1808568,146.0055074,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:443374759,Benalla Leisure Park,VIC,,,,,-36.5424534,146.007334,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:201390026,Diggers Creek Motel and Van Park,QLD,,,,,-17.7976484,146.0078297,,,,caravan_site,holiday,,,,,,,2RP733378;2RP742679;459NR4627;2RP743119;1RP733378,741674.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:232097290,,VIC,,,,,-36.7993704,146.0088723,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,
osm:node:2404431821,Midland Holiday Park,VIC,,,,,-36.7996761,146.0088105,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3114621233,The Orchid,VIC,,,,,-37.1813195,146.0096633,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377898829,Miners Flat,VIC,,,,,-37.5221754,146.0103195,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811172764,El Arish Rest Area,QLD,,,,,-17.7956626,146.0108429,,,,camp_site,camp,,,,,,,2RP733378;2RP742679;1RP725808,642830.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377898928,Dairy Flat,VIC,,,,,-37.5181461,146.011666,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377898929,Dairy Flat Upper,VIC,,,,,-37.5199672,146.011607,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:230448830,Stockmans Reward Campground,VIC,,,,,-37.5255241,146.0122497,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:9586840485,Checking Station,VIC,,,,,-37.8015026,146.0152362,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:1197831264,Lake Wyangan,NSW,,,,,-34.2127237,146.01657,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d55cd0 state=finished raised ConnectionError>]
osm:way:189587408,Cardwell Beachcomber Motel & Tourist Park,QLD,,,,,-18.2555077,146.0182112,,,,caravan_site,holiday,,,,,,,ARP734921;22C10463;701C10415;713C10415;620C10415;2RP746385;21C10463;19C10463;18C10463;17C10463;5915C10463;5908C10461;5904C10461;601C10415;602C10415;11C10461;5920C10463;5916C10463;1RP728950;3RP746385;15C10461;16C10461;5907C10461;BC10463,42989.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811163058,Boomerang Beach Camp,NSW,,,,,-34.58306,146.02028,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x1057a67d0 state=finished raised ConnectionError>]
osm:node:1112492636,Forest Edge CYC,VIC,,,,,-37.9407987,146.0213233,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377900454,Mc Clelland Upper,VIC,,,,,-37.5173505,146.0220783,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377900452,Mc Clelland Lower,VIC,,,,,-37.5153762,146.022588,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377900453,Mc Clelland Lower,VIC,,,,,-37.5159336,146.0230386,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:189587400,Cardwell Van Park,QLD,,,,,-18.265845,146.0231016,,,,caravan_site,holiday,,,,,,,6104C10474;4RP742045;2RP742045;1RP742045;6103C10474;39C1041;2RP738141;3SP131223;1RP726286;2C10467;40C1041;2RP726286;36C1041;3RP742045;5RP742045;25C1041;2RP730371;1RP730371;7SP190460;38SP131223;8SP190460;6SP190460,43378.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811163274,Bramston Beach Campground,QLD,,,,,-17.35222,146.02361,,,,camp_site,camp,,,,,,,508B8775;507B8775;506B8775;505B8775;504B8775;503B8775;502B8775;501B8775;300SP165890;402B8775,23168.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:4894700419,May's Bend,NSW,,,,,-30.0396551,146.0239952,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d726d0 state=finished raised ConnectionError>]
osm:way:309555726,BIG4 NRMA Yarrawonga Mulwala Holiday Park,NSW,,,,,-35.9751557,146.0240762,https://www.nrmaparksandresorts.com.au/yarrawonga-mulwala/,+61 3 5743 2888,,caravan_site,holiday,NRMA,NRMA Parks and Resorts,https://www.nrmaparksandresorts.com.au/yarrawonga-mulwala/,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105a13550 state=finished raised ConnectionError>]
osm:way:220813835,,NSW,,,,,-35.9711374,146.0256582,,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,1,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d57650 state=finished raised ConnectionError>]
osm:node:1811163275,Bramston Beach Plantation Caravan Park -,QLD,,,,,-17.35889,146.02722,,,,camp_site,holiday,,,,,,,810B8774;809B8774;110B8774;109B8774;99NR7348;99NR7348;12AP13740;2RP732481;1SP118088;ASP192153;122SP250072;121SP250072,431765.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:899347583,BIG 4 Innisfail Mango Tree Tourist Park,QLD,,,,,-17.5444563,146.0297954,,,,caravan_site,holiday,BIG4,BIG4 Holiday Parks,,,,,11RP709965;12NR5862;10RP709965;9RP709965;2RP709966;9RP710190;8RP710190;3SP273686;103SP273686;4RP716087;3RP718571;4RP718571;1RP714942;1RP718571;2RP718571;3RP709223;BRP718571;ARP718571;ARP714942;250NR4293,160374.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811177551,Griffith Showgrounds Caravan Park,NSW,,,,,-34.2906322,146.0300285,,,,camp_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d558d0 state=finished raised ConnectionError>]
osm:node:1292952252,River Drive Caravan Park,QLD,,,,,-17.5350403,146.0303032,,,,caravan_site,holiday,,,,,,,2RP712003;1RP712003;3RP712003;1RP712419;1RP720404;2RP720404;3RP712419;2RP712419;2RP711692;1RP711692;158NR3034;217NR5465;2RP712191;3RP712191,30870.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:6068346449,BIG4 Innisfail,QLD,,,,,-17.5441547,146.0303629,,,,caravan_site,holiday,BIG4,BIG4 Holiday Parks,,,,,11RP709965;12NR5862;7RP709965;10RP709965;9RP709965;8RP709965;2RP709966;9RP710190;8RP710190;6RP710190;5RP710190;103SP273686;4RP716087;1RP716087;3RP718571;4RP718571;2RP713005;1RP713005;2RP714942;1RP714942;1RP718571;2RP718571;3RP709223;3RP716087;27RP709148;26RP709148;25RP709148;2RP716087;7RP710190;ARP713005;BRP718571;ARP718571;ARP714942;ARP716087;BRP716087;CRP716087;DRP716087;250NR4293,64985.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811204989,Willow Park,NSW,,,,,-34.28778,146.03194,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d563d0 state=finished raised ConnectionError>]
osm:node:2377907748,Gang Gang Gully,VIC,,,,,-37.516708,146.0323458,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:1811190907,Nugen Bend Rest Area,NSW,,,,,-34.3688484,146.0341756,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d10450 state=finished raised ConnectionError>]
osm:node:1811176957,Gilgunnia Goldfield Rest Area,NSW,,,,,-32.4179266,146.0346924,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d11dd0 state=finished raised ConnectionError>]
osm:way:201389946,August Moon Caravan Park,QLD,,,,,-17.5573735,146.035769,,,,caravan_site,holiday,,,,,,,1RP725794;2RP747524;4SP103633;3SP103633,271215.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:239254990,Waratah Bay Caravan Park,VIC,,,,,-38.8111573,146.0367594,https://www.waratahbaycaravanpark.com.au/,+61 3 5684 1339,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377907767,Bobuck Ridge: Small,VIC,,,,,-37.5126023,146.0371426,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377907768,Bobuck Ridge: Medium,VIC,,,,,-37.5124976,146.0375306,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:3468511021,Taylors Creek,VIC,,,,,-37.2950684,146.0376133,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:316597127,Toorongo Falls Campground,VIC,,,,,-37.8530282,146.0426705,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2429821803,Liverpool Creek Rest Area,QLD,,,,,-17.7134017,146.0429932,,,,camp_site,camp,,,,,,,14SP326861;150SP326861,589789.0,qld_dcdb,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:way:368376583,Griffith Tourist Caravan Park,NSW,,,,,-34.2969962,146.0463156,https://www.griffithtouristcaravanpark.com.au/,,,caravan_site,holiday,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,nsw_area_error:RetryError[<Future at 0x105d170d0 state=finished raised ConnectionError>]
osm:node:2377907726,Specimen Creek: Upper,VIC,,,,,-37.5197374,146.0464543,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
osm:node:2377907727,Specimen Creek: Lower,VIC,,,,,-37.5178185,146.0478383,,,,camp_site,camp,,,,,,,,,,osm_overpass,,0.6,0,2025-09-12T11:05:04.539964,
