park_id,osm_type,osm_id,name,latitude,longitude,state,addr:housenumber,addr:street,addr:city,addr:postcode,website,phone,email,tourism,source_primary,brand,operator,operator_brand,operator_company,operator_source_url,source_secondary,nsw_parcels_count,nsw_parcel_ids,nsw_area_sum_sqm,notes,land_parcel_ids,land_area_sqm,land_area_source,nsw_checked,qld_parcels_count,qld_checked,category,confidence,needs_review,date_collected_utc
osm:node:2924831639,node,2924831639.0,Camp Ridgeway,-17.4991805,138.1111068,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1CP887914,2080000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163747,node,1811163747.0,Camooweal Billabong,-19.927803,138.1151233,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,21SP135293,54800000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:193282536,way,193282536.0,Camooweal Roadhouse Caravan Park,-19.9203272,138.1181548,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,401C3931;301C3931;310C3931;402C3931;302C3931;309C3931;21SP135293;308C3931;307C3931;306C3931;303C3931;304C3931;305C3931;403C3931;404C3931;405C3931,54830347.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811192783,node,1811192783.0,Post Office Hotel Motel,-19.9223714,138.1191992,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,201C3931;202C3931;203C3931;101C3931;102C3931;103C3931;210C3931;208C3931;209C3931;3CP909530;1SP121329;204C3931;205C3931;104C3931;2RP716683;4RP716683;3RP716683;206C3931;207C3931;1RP716683;401C3931;410C3931,53126.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:193282538,way,193282538.0,Camooweal Post Office Hotel Motel & Caravan Park,-19.9223182,138.1193664,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,201C3931;202C3931;203C3931;102C3931;103C3931;210C3931;208C3931;209C3931;3CP909530;1SP121329;204C3931;205C3931;104C3931;2RP716683;4RP716683;206C3931;207C3931;3RP732385;5RP909531;401C3931;410C3931,52959.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163748,node,1811163748.0,Camooweal Caves National Park Campground,-20.04361,138.17194,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,39AP23642,138000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811181032,node,1811181032.0,Kingfisher Camp,-17.8687238,138.2848886,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,11SP320130,2340000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:1175013459,way,1175013459.0,Hells Gate Roadhouse Camping,-17.4547035,138.357384,QLD,,,,,,,,camp_site,osm_overpass,,Hells Gate Roadhouse,,,,,0,,,,2SP217472,1710000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:692353158,way,692353158.0,Boodjamulla (Lawn Hill) National Park -,-18.7014219,138.4864242,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,18SP326431;018SP326431,43940000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811158620,node,1811158620.0,Adels Grove,-18.689457,138.5281377,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3GY15;5SP111112,5250299600.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:360816057,way,360816057.0,Adels Grove,-18.6902749,138.5300932,QLD,,,,,https://www.adelsgrove.com.au/,,,caravan_site,osm_overpass,,,,,,,0,,,,3GY15;5SP111112,5250299600.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811187252,node,1811187252.0,Miyumba Bush Camp,-19.01833,138.7225,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,13CP899004;13CP899004,1870000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811179208,node,1811179208.0,Inca Creek Rest Area,-20.0661125,138.7595392,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,5SP187232;5SP187232,1774000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:5757213421,node,5757213421.0,Big Red Bash Campground,-25.8756266,139.056335,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,5331SP263966,8710000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811180413,node,1811180413.0,Kev Kerr Rest Area,-22.97361,139.22889,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3SP263939,12900000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811177537,node,1811177537.0,Gregory Downs,-18.646278,139.2503982,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3SP194668;5SP287783;5SP287783;24SP265808;3SP194668,3037053100.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:6461388573,node,6461388573.0,Camping Reserve,-18.6472166,139.2534758,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,5SP287783;5SP287783,16940000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811205183,node,1811205183.0,World War 2 Rest Area,-20.3730298,139.2646249,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2SP162421;2SP162421,1920000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:9892513238,node,9892513238.0,Tirranna Springs Roadhouse,-17.895422,139.2967756,QLD,,,,,,,,camp_site,osm_overpass,,Tirranna Springs Roadhouse,,,,,0,,,,6SP280656,549700.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811160734,node,1811160734.0,Beames Brook,-17.8789515,139.3418906,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,118PC41,2250000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:186485225,way,186485225.0,Birdsville Caravan Park,-25.9000731,139.3546999,QLD,,,,,http://www.birdsvillecaravanpark.com/,,,camp_site,osm_overpass,,,,,,,0,,,,510RB17;1SP276160;GSP332292;FSP332292;HSP332292;4SP340136,7062310.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811162741,node,1811162741.0,Birdsville Windmill,-25.90611,139.37333,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3SP340136;4SP340136,9920000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:966617451,way,966617451.0,Bedourie Tourist Park,-24.3631963,139.4685726,QLD,,,,,,,,camp_site,osm_overpass,,Diamantina Shire Council,,,,,0,,,,2SP127186;1SP127186;612CP900256;611CP900256;6SP297079;2SP297079,22328952.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8942835007,node,8942835007.0,Bedourie Tourist Park,-24.363033,139.4697778,QLD,,,,,,,,,osm_overpass,,Diamantina Shire Council,,,,osm_overpass,0,,,,2SP127186;1SP127186;511CP900256;612CP900256;512RP904681;510CP900256;6SP297079;6SP297079;2SP297079,44633499.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:8942835009,node,8942835009.0,Bedourie Tourist Park,-24.3631076,139.4697499,QLD,,,,,,,,,osm_overpass,,Diamantina Shire Council,,,,,0,,,,2SP127186;1SP127186;511CP900256;612CP900256;512RP904681;6SP297079;6SP297079;2SP297079,44631616.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:1811194899,node,1811194899.0,Simpson Desert Oasis Roadhouse,-24.3563549,139.4714782,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2SP223513;29CP863210;1CP863210;2SP197775;310EU8;309EU8;308EU8;307EU8;306EU8;1SP110068;400SP325762;1SP223513;3SP223513,46381.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:841525656,way,841525656.0,Copper City Caravan Park,-20.7080894,139.4945119,QLD,185-189,Little West Street,,,,,mountisa@discoveryparks.com.au,camp_site,osm_overpass,,,,,,,0,,,,12MPH21965;11MPH21965;16MPH21965;17MPH21965;15MPH21965;14MPH21965;13MPH21965;2MPH30284;1MPH21930;1MPH30707;0SP206664;0SP206664;6SP206664;7SP206664;8SP206664;9SP206664;10SP206664;23SP206664;102CP891613;8MPH7941;0SP206664;0SP206664;1SP206664;2SP206664;3SP206664;4SP206664;5SP206664;19SP206664;20SP206664;21SP206664;24SP206664;25SP206664;26SP206664;27SP206664;28SP206664,391139.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:1269299615,way,1269299615.0,AAOK Moondarra Caravan Park,-20.6809966,139.4979416,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,45USL48255;2MPH7948;3MPH7948;1SP214913;90SP237661,111079280.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:1416400062,way,1416400062.0,Sunset Tourist Park,-20.7087733,139.4999765,QLD,14,Sunset Drive,,4825.0,,,,caravan_site,osm_overpass,,,,,,,0,,,,86MPH21970;2SP159003;4AP3553;3SP159003;1MPH8131;5AP3553;16MPH22122;15MPH22122;92MPH21970;91MPH21970;90MPH21970;89MPH21970;16MPH33412;87MPH21970;85MPH21970;1MPH22066;84MPH21970;BMPH8131;AMPH22066;AMPH22066;BMPH22122,70700.52,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:1416400063,way,1416400063.0,Sunset Tourist Park Office,-20.7096935,139.5004137,QLD,14,Sunset Drive,,4825.0,,,,,osm_overpass,,,,,,,0,,,,4SP159003;4AP3553;3SP159003;BSP159003;ASP159003;93MPH21970;1MPH8131;5AP3553;92MPH21970;91MPH21970;90MPH21970;89MPH21970;16MPH33412;BMPH8131;AMPH22066;AMPH22066;16MPH30299;17MPH30299;18MPH30299;23MPH30299;6SP214917;11USL47825;61MPH21971;62MPH21971;63MPH21971;61RD171;1SP214917;2SP214917;3SP214917;4SP214917;5SP214917;7SP214917;0SP214917;24SP349315,103261.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:5760987221,node,5760987221.0,Mount Isa Caravan Park,-20.724561,139.5098716,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,18RD284;16M758197;1RD838440;1MPH30437;ASP214929,214688.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811170589,node,1811170589.0,Dajarra Campground,-21.6961164,139.5132523,QLD,,,,,,,,camp_site,osm_overpass,,Cloncurry Shire Council,,,,,0,,,,34MPH13988;35MPH13988;36MPH13988;37MPH13988;38MPH13988;39MPH13988;40MPH13988;1MPH32116;2MPH32116;3MPH34472;24MPH13988;25MPH13988;26MPH13988;27MPH13988;28MPH13988;29MPH13988;1MPH13988;2SP299486;411SP299426,999904.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:455194229,way,455194229.0,Discovery Holiday Parks - Argylla (BIG4),-20.722183,139.515826,QLD,,,,,https://www.big4.com.au/caravan-parks/qld/mount-isa,,,caravan_site,osm_overpass,,,BIG4,BIG4 Holiday Parks,https://www.big4.com.au/caravan-parks/qld/mount-isa,,0,,,,96RD804400;1SP328127;2SP328127;467SP328127;01SP328127;02SP328127,20806892.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:27601004,way,27601004.0,Caravan Park Road,-20.7233136,139.5161171,QLD,,,,,,,,,osm_overpass,,,,,,,0,,,,3SP328127;467SP328127;96RD804400;2SP328127;467SP328127;02SP328127;03SP328127,41523528.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:way:653913884,way,653913884.0,Caravan Park Road,-20.7233985,139.5161144,QLD,,,,,,,,,osm_overpass,,,,,,,0,,,,3SP328127;467SP328127;96RD804400;2SP328127;467SP328127;02SP328127;03SP328127,41523528.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:way:27601003,way,27601003.0,Caravan Park Road,-20.7236786,139.5167275,QLD,,,,,,,,,osm_overpass,,,,,,,0,,,,69RD800557;3SP328127;467SP328127;96RD804400;2SP328127;467SP328127;02SP328127;03SP328127,41554338.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:1811175115,node,1811175115.0,Firey Creek,-18.695997,139.5219826,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,5SP287784;05SP287784;5SP287784;05SP287784,7896000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:6087018797,node,6087018797.0,Burketown Caravan Park,-17.7424359,139.5463496,QLD,,,,,https://www.burketowncaravanpark.net.au/,,,camp_site,osm_overpass,,,,,,,0,,,,141B1364;69B1364;68B1364;65B1364;607B1361;608B1361;13RP744339;602SP256050;73SP258882;161B1364;12B13616;132B1364;67B1364;66B1364;615B1361;2SP280677;131B1364;64B1364;77B1364;601B1361,39460.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811181837,node,1811181837.0,Lake Moondarra Picnic Area,-20.58806,139.57694,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,90SP237661,111000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811177110,node,1811177110.0,Glengyle Rest Area,-24.9137608,139.6489411,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1SP263960;1SP263960,11080000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316606220,node,316606220.0,Peak Creek Rest Area,-22.4107855,139.6633235,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,70SP262992;70SP262992,4980000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8953415155,node,8953415155.0,Eddie Miller Rest Area,-23.4161733,139.6691528,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3SP263939,12900000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811200635,node,1811200635.0,Upper Limestone Creek,-22.59833,139.71806,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,70SP262992,2490000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811182359,node,1811182359.0,Leichhardt River,-18.80611,139.785,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,8TW8,287000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8930360664,node,8930360664.0,The Thirsty Camel,-21.3563185,139.8640489,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1D59812;4D59811;85USL756;13MPH13985;11AP15744;12MPH13985;14MPH13985;5D5988;16MPH13985;28D5981;29D5981;181SP136487,421130.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:294265043,way,294265043.0,Boulia Caravan Park,-22.9094495,139.9188213,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,1SP118535;106SP349329;5SP111278,129610.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163243,node,1811163243.0,Boulia Caravan Park,-22.9092892,139.9190477,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1SP118535;106SP349329;5SP111278,129610.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163598,node,1811163598.0,Burke River,-22.8886531,139.9378926,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,101SP349329,2250000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1850870733,node,1850870733.0,Mary Kathleen Caravan Park,-20.7836311,139.9788757,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,922SP137139,454000000.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811175356,node,1811175356.0,Fountain Springs Rest Area,-20.800115,139.9965673,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,554SP177589;554SP177589,718000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811191018,node,1811191018.0,Old Police Barracks Waterhole,-22.72,140.03111,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3560SP256833,308000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:10960688811,node,10960688811.0,Corella Dam,-20.8376709,140.0460634,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,84SP292303;84SP292303,12760000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811165036,node,1811165036.0,Clem Walton Park & Corella Dam,-20.82667,140.04889,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,84SP292303;84SP292303,12760000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811199156,node,1811199156.0,Tower Layby,-18.1525,140.09667,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2SP181805;SSP110462;3SP181805,2583662000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:2385035547,node,2385035547.0,Burke & Wills Memorial Rest Area (Corella River),-20.7822169,140.1125243,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,220SP177588;220SP177588,1312000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316605967,node,316605967.0,Monstraven Layby,-19.9482726,140.2076057,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,59TG40;59TG40,4280000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316605971,node,316605971.0,Telstra Tower Layby,-19.9873791,140.2162256,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3421SP238152;59TG40;3GR44,2401940000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811197547,node,1811197547.0,Telstra Tower Layby,-19.98694,140.21639,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3421SP238152;59TG40;3GR44,2401940000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811197618,node,1811197618.0,Terry Smith Lookout,-20.080279,140.2272577,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,92SP255105;92SP255105,377600000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811163596,node,1811163596.0,Burke & Wills Roadhouse,-19.2276502,140.3475511,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,50SP212806;2LS12;3LS809246,3300040460.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811169245,node,1811169245.0,Cowan Downs Rest Area,-18.98667,140.43472,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,5SP299159;5SP299159,4740000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811201315,node,1811201315.0,Wal's Camp,-20.71611,140.49639,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1RP703311;5BD212,388710.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811172279,node,1811172279.0,Donors Hill Rest Area,-18.6982281,140.5123188,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2SP340482;02SP287775;2SP340482;02SP287775,5544000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:230522557,way,230522557.0,Oasis Caravan Park,-20.7060054,140.5172722,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,106RP703327;107RP703327;110RP703327;113RP703327;2RP718975;1RP718975;114RP703327;3RP716924;105RP703327;109RP703327;111RP703327;112RP703327;1RP716924;104RP703327;103RP703327;102RP703327;101RP703327;100RP703327;15RP725217;14RP725217;13RP725217;12RP725217;108RP703327;214RP703327;4RP716924,49586.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:node:9890752921,node,9890752921.0,Discovery Parks Cloncurry,-20.7076035,140.5280131,QLD,,,,,,,,camp_site,osm_overpass,,,Discovery,Discovery Parks,,,0,,,,100RP910522;95CP865804;4910SP135396;33BD68,10482970.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811178081,node,1811178081.0,Hamilton Channels,-22.77306,140.58083,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3HL12,735000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:8444322782,node,8444322782.0,George and Gladys Hasted Rest Area,-22.7728017,140.597692,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2HL8;1HL1,5186070.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811160176,node,1811160176.0,Bang Bang Rest Area,-18.5265844,140.653821,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,2SP340482;02SP287775;2SP340482;02SP287775,5544000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811162304,node,1811162304.0,Betoota Rest Area,-25.69333,140.74778,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,110DO4;109DO4;108DO4;107DO4;106DO4;105DO4;104DO4;103DO4;102DO4;101DO4;203DO4;204DO4;208DO4;209DO4;21SP314286;3SP226882;4SP302011,8134392.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811192863,node,1811192863.0,Qt124,-18.2880962,140.809662,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811183361,node,1811183361.0,Little Bynoe River,-17.86667,140.82444,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,21SP320135;22SP320135,23210000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:230311060,way,230311060.0,Karumba Point Sunset Caravan Park,-17.4633958,140.8302141,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,CSP242969;GSP242986;11NM843281;12NM843281;11SP258858,5554934.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:230324861,way,230324861.0,Karumba Point Tourist Park,-17.4546116,140.836611,QLD,,Col Kitching Drive,,4891.0,,,,caravan_site,osm_overpass,,,,,,,0,,,,65SP166299;12SP323741;11SP258858,8405150.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:863533339,way,863533339.0,Gulf Country Caravan Park,-17.4891894,140.8366892,QLD,,,,,,,,caravan_site,osm_overpass,,,,,,,0,,,,3RP739966;6RP843623;5RP843623;1140SP227924;2SP238682;2SP172670;3SP235294;2RP739966;4RP843623;7RP843623;1SP238682;2SP235294,330338.0,qld_dcdb,0,0,1,holiday,0.6,0,2025-09-12T11:05:04.539964
osm:way:863742613,way,863742613.0,Caravan Park,-17.4847672,140.8381855,QLD,,,,,,,,,osm_overpass,,,,,,,0,,,,115NM34;10RP733673;9RP733673;602K3642;603K3642;607K3642;609K3642;11RP733673;8RP733673;7RP733673;6RP733673;5RP733673;601K3642;604K3642;605K3642;606K3642;608K3642;1RP843624;14RP843624;1SP287771,39621.0,qld_dcdb,0,0,1,unknown,0.6,1,2025-09-12T11:05:04.539964
osm:node:1811192883,node,1811192883.0,Qt125,-17.961217,140.9039836,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,9NM143;9NM143,3420000000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:5427756949,node,5427756949.0,,-21.83514,140.912762,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1CP865897,99900000.0,qld_dcdb,0,0,1,camp,0.6,1,2025-09-12T11:05:04.539964
osm:way:563147225,way,563147225.0,cong camp,-21.8350568,140.913348,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1CP865897,99900000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:5427756950,node,5427756950.0,,-21.8351505,140.9135949,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,1CP865897,99900000.0,qld_dcdb,0,0,1,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:1811175660,node,1811175660.0,Fullarton River North Rest Area,-21.0213028,140.9396674,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,3AL66;BAP23800,20570000.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1811179292,node,1811179292.0,Jack And Lil's Rest Area,-19.66861,140.9425,QLD,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,10SP223544;2CE7,375556688.0,qld_dcdb,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:way:265146867,way,265146867.0,State Border Rest Area,-36.344502,140.9672926,VIC,,,,,,,,camp_site,osm_overpass,,VicRoads,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:7738705057,node,7738705057.0,Border Camping Area,-34.7055041,140.9690406,VIC,,,,,,,,camp_site,osm_overpass,,Parks Vic,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:4974665801,node,4974665801.0,,-37.8763994,140.9779388,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,1,2025-09-12T11:05:04.539964
osm:node:1808392058,node,1808392058.0,Pinaster Picnic Area,-37.84139,140.97833,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1808392102,node,1808392102.0,Serviceton Recreational Reserve,-36.3866374,140.9808681,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:7941013290,node,7941013290.0,Gum Hole Camping Area,-23.6710774,140.9859347,QLD,,,,,https://parks.des.qld.gov.au/parks/diamantina/camping/gum-hole,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,1,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:316599357,node,316599357.0,Princess Margaret Rose Caves - Lower Glenelg NP,-37.9868781,140.9918458,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
osm:node:1296124476,node,1296124476.0,Red Bluff,-35.8769929,140.9984674,VIC,,,,,,,,camp_site,osm_overpass,,,,,,,0,,,,,,,0,0,0,camp,0.6,0,2025-09-12T11:05:04.539964
